 # Table of time averaged horizontal averages.
 # Code version: ANTARES v1.0. Statistics version: Statistics v2.9c
 # File: cosc13_tav_table_eos.dat                        
 # Duration of time averages [sec]:   40011.7501581558
 # Number of snap shots in time:   2527
 # Sampling interval (time interval / (samples-1)) [sec]:   15.8399644331575
 # Vertical grid size, horizontal grid size(s):   350  170  170
 # Average vertical resolution, average horizontal resolution(s) [km]:   1.11057E+01  3.52957E+01  3.52957E+01
 # All quantities below are given in cgs-units
 # depth, <ptoteos>, <dpdro_t>, <dpdt_ro>, <c_p>, <c_v>, <nabla_ad>, <uint>, <duintdro_t>, <duintdt_ro>, <cs>, <S>, <gamma_1>, <nabla>, <u_p>, <u_p_tot>, <u_dp_dx>, <u_dptot_dx>, <nabla_m_nabla_ad>, <nablaeos>, <nablaeos_m_nabla_ad>, <dT_dx>, <dP_dx>, <dPtot_dx>, <temp_spl>, <dT_dx_spl>, <cs^2>
   0.2221156E+08   0.4115425E+04   0.2901088E+12   0.9468858E+00   0.1754607E+09   0.1080442E+09   0.3835726E+00   0.2013504E+13  -0.2112118E+18   0.1078616E+09   0.6879360E+06   0.1745706E+10   0.1631473E+01   0.3540459E-01  -0.3028033E+07  -0.4073661E+07   0.1292666E+00   0.5038428E-01  -0.3481681E+00   0.3512483E-01  -0.3484478E+00   0.1432688E-04   0.3809987E-03   0.3892039E-03   0.4403088E+04   0.1432708E-04   0.4745119E+12
   0.2332213E+08   0.4560108E+04   0.2911722E+12   0.1045402E+01   0.1755621E+09   0.1081317E+09   0.3833376E+00   0.2015023E+13  -0.1936944E+18   0.1079355E+09   0.6891072E+06   0.1739418E+10   0.1630971E+01   0.3728522E-01  -0.4203710E+07  -0.5342387E+07   0.1448164E+00   0.5612623E-01  -0.3460523E+00   0.3703394E-01  -0.3463036E+00   0.1509271E-04   0.4204084E-03   0.4296611E-03   0.4419426E+04   0.1509295E-04   0.4760955E+12
   0.2443271E+08   0.5050592E+04   0.2922917E+12   0.1153396E+01   0.1756163E+09   0.1081772E+09   0.3831492E+00   0.2016635E+13  -0.1774226E+18   0.1079658E+09   0.6903613E+06   0.1733200E+10   0.1630563E+01   0.3910091E-01  -0.5534126E+07  -0.6782629E+07   0.1616013E+00   0.6095778E-01  -0.3440483E+00   0.3888428E-01  -0.3442649E+00   0.1583202E-04   0.4635286E-03   0.4740208E-03   0.4436601E+04   0.1583206E-04   0.4777914E+12
   0.2554329E+08   0.5591159E+04   0.2934654E+12   0.1271663E+01   0.1756265E+09   0.1081837E+09   0.3830051E+00   0.2018339E+13  -0.1623518E+18   0.1079558E+09   0.6916944E+06   0.1727049E+10   0.1630242E+01   0.4085074E-01  -0.7033494E+07  -0.8411369E+07   0.1791986E+00   0.6399862E-01  -0.3421544E+00   0.4067524E-01  -0.3423299E+00   0.1654346E-04   0.5106492E-03   0.5226138E-03   0.4454582E+04   0.1654363E-04   0.4795953E+12
   0.2665387E+08   0.6186418E+04   0.2946911E+12   0.1401049E+01   0.1755972E+09   0.1081550E+09   0.3829030E+00   0.2020129E+13  -0.1484285E+18   0.1079094E+09   0.6931028E+06   0.1720961E+10   0.1630005E+01   0.4253721E-01  -0.8715434E+07  -0.1024559E+08   0.1969604E+00   0.6406700E-01  -0.3403658E+00   0.4240958E-01  -0.3404934E+00   0.1722806E-04   0.5620758E-03   0.5757929E-03   0.4473337E+04   0.1722830E-04   0.4815033E+12
   0.2776444E+08   0.6841329E+04   0.2959671E+12   0.1542453E+01   0.1755333E+09   0.1080958E+09   0.3828400E+00   0.2022003E+13  -0.1355961E+18   0.1078302E+09   0.6945828E+06   0.1714935E+10   0.1629845E+01   0.4417742E-01  -0.1059256E+08  -0.1230188E+08   0.2135544E+00   0.5920985E-01  -0.3386626E+00   0.4410452E-01  -0.3387355E+00   0.1789267E-04   0.6181282E-03   0.6339316E-03   0.4492841E+04   0.1789267E-04   0.4835114E+12
   0.2887502E+08   0.7561212E+04   0.2972922E+12   0.1696824E+01   0.1754400E+09   0.1080107E+09   0.3828131E+00   0.2023958E+13  -0.1237933E+18   0.1077236E+09   0.6961319E+06   0.1708973E+10   0.1629759E+01   0.4580941E-01  -0.1267519E+08  -0.1459526E+08   0.2276851E+00   0.4740243E-01  -0.3370037E+00   0.4579837E-01  -0.3370148E+00   0.1855185E-04   0.6791367E-03   0.6974242E-03   0.4513078E+04   0.1855187E-04   0.4856172E+12
   0.2998560E+08   0.8351757E+04   0.2986666E+12   0.1865156E+01   0.1753216E+09   0.1079035E+09   0.3828203E+00   0.2025993E+13  -0.1129506E+18   0.1075931E+09   0.6977491E+06   0.1703076E+10   0.1629741E+01   0.4747190E-01  -0.1497118E+08  -0.1713910E+08   0.2382688E+00   0.2668601E-01  -0.3353484E+00   0.4753047E-01  -0.3352899E+00   0.1922133E-04   0.7454373E-03   0.7666819E-03   0.4534051E+04   0.1922123E-04   0.4878207E+12
   0.3109618E+08   0.9219029E+04   0.3000916E+12   0.2048482E+01   0.1751823E+09   0.1077779E+09   0.3828594E+00   0.2028110E+13  -0.1030091E+18   0.1074421E+09   0.6994349E+06   0.1697252E+10   0.1629789E+01   0.4920538E-01  -0.1748565E+08  -0.1994507E+08   0.2440734E+00  -0.5235623E-02  -0.3336540E+00   0.4934226E-01  -0.3335171E+00   0.1991674E-04   0.8173689E-03   0.8421325E-03   0.4555781E+04   0.1991670E-04   0.4901237E+12
   0.3220676E+08   0.1016947E+05   0.3015694E+12   0.2247873E+01   0.1750269E+09   0.1076383E+09   0.3829280E+00   0.2030311E+13  -0.9391960E+17   0.1072749E+09   0.7011909E+06   0.1691504E+10   0.1629900E+01   0.5104193E-01  -0.2021990E+08  -0.2302225E+08   0.2439137E+00  -0.5077838E-01  -0.3318860E+00   0.5126712E-01  -0.3316608E+00   0.2065061E-04   0.8952687E-03   0.9242172E-03   0.4578304E+04   0.2065072E-04   0.4925298E+12
   0.3331733E+08   0.1120989E+05   0.3031033E+12   0.2464431E+01   0.1748598E+09   0.1074886E+09   0.3830237E+00   0.2032600E+13  -0.8563047E+17   0.1070950E+09   0.7030196E+06   0.1685838E+10   0.1630068E+01   0.5301014E-01  -0.2316944E+08  -0.2637518E+08   0.2370454E+00  -0.1120722E+00  -0.3300135E+00   0.5333522E-01  -0.3296884E+00   0.2143428E-04   0.9794706E-03   0.1013391E-02   0.4601668E+04   0.2143427E-04   0.4950440E+12
   0.3442791E+08   0.1234748E+05   0.3046973E+12   0.2699277E+01   0.1746843E+09   0.1073317E+09   0.3831446E+00   0.2034983E+13  -0.7808522E+17   0.1069053E+09   0.7049247E+06   0.1680260E+10   0.1630291E+01   0.5514795E-01  -0.2632091E+08  -0.3000100E+08   0.2234737E+00  -0.1906837E+00  -0.3279966E+00   0.5558659E-01  -0.3275580E+00   0.2228206E-04   0.1070297E-02   0.1110116E-02   0.4625936E+04   0.2228205E-04   0.4976730E+12
   0.3553849E+08   0.1358975E+05   0.3063567E+12   0.2953535E+01   0.1745029E+09   0.1071699E+09   0.3832893E+00   0.2037467E+13  -0.7122392E+17   0.1067081E+09   0.7069114E+06   0.1674775E+10   0.1630568E+01   0.5749238E-01  -0.2964962E+08  -0.3388703E+08   0.2043811E+00  -0.2871716E+00  -0.3257969E+00   0.5806067E-01  -0.3252287E+00   0.2320810E-04   0.1168053E-02   0.1214859E-02   0.4651189E+04   0.2320816E-04   0.5004255E+12
   0.3664907E+08   0.1494457E+05   0.3080876E+12   0.3228321E+01   0.1743170E+09   0.1070046E+09   0.3834573E+00   0.2040062E+13  -0.6498350E+17   0.1065070E+09   0.7089861E+06   0.1669389E+10   0.1630896E+01   0.6007917E-01  -0.3311428E+08  -0.3800549E+08   0.1827738E+00  -0.4004026E+00  -0.3233781E+00   0.6079603E-01  -0.3226613E+00   0.2422605E-04   0.1273026E-02   0.1328085E-02   0.4677519E+04   0.2422607E-04   0.5033120E+12
   0.3775964E+08   0.1642010E+05   0.3098975E+12   0.3524719E+01   0.1741275E+09   0.1068366E+09   0.3836486E+00   0.2042777E+13  -0.5930165E+17   0.1063078E+09   0.7111566E+06   0.1664103E+10   0.1631276E+01   0.6295019E-01  -0.3664947E+08  -0.4230583E+08   0.1640276E+00  -0.5269578E+00  -0.3206984E+00   0.6383790E-01  -0.3198107E+00   0.2535156E-04   0.1385470E-02   0.1450251E-02   0.4705038E+04   0.2535154E-04   0.5063454E+12
   0.3887022E+08   0.1802476E+05   0.3117949E+12   0.3843763E+01   0.1739341E+09   0.1066659E+09   0.3838638E+00   0.2045628E+13  -0.5412047E+17   0.1061182E+09   0.7134326E+06   0.1658923E+10   0.1631710E+01   0.6614932E-01  -0.4015973E+08  -0.4670855E+08   0.1568540E+00  -0.6600784E+00  -0.3177145E+00   0.6723396E-01  -0.3166298E+00   0.2660092E-04   0.1505602E-02   0.1581794E-02   0.4733875E+04   0.2660098E-04   0.5095408E+12
   0.3998080E+08   0.1976719E+05   0.3137896E+12   0.4186411E+01   0.1737359E+09   0.1064918E+09   0.3841046E+00   0.2048628E+13  -0.4938701E+17   0.1059466E+09   0.7158251E+06   0.1653849E+10   0.1632201E+01   0.6971969E-01  -0.4351384E+08  -0.5109918E+08   0.1743005E+00  -0.7885898E+00  -0.3143849E+00   0.7103155E-01  -0.3130730E+00   0.2799025E-04   0.1633593E-02   0.1723120E-02   0.4764175E+04   0.2799021E-04   0.5129160E+12
   0.4109138E+08   0.2165617E+05   0.3158929E+12   0.4553521E+01   0.1735313E+09   0.1063128E+09   0.3843733E+00   0.2051797E+13  -0.4505298E+17   0.1057978E+09   0.7183470E+06   0.1648887E+10   0.1632755E+01   0.7371052E-01  -0.4653976E+08  -0.5532282E+08   0.2342252E+00  -0.8964192E+00  -0.3106628E+00   0.7528488E-01  -0.3090884E+00   0.2953732E-04   0.1769552E-02   0.1874595E-02   0.4796104E+04   0.2953720E-04   0.5164916E+12
   0.4220196E+08   0.2370060E+05   0.3181172E+12   0.4945823E+01   0.1733183E+09   0.1061274E+09   0.3846723E+00   0.2055155E+13  -0.4107707E+17   0.1056682E+09   0.7210123E+06   0.1644045E+10   0.1633375E+01   0.7816820E-01  -0.4902242E+08  -0.5918159E+08   0.3599532E+00  -0.9617870E+00  -0.3065041E+00   0.8004588E-01  -0.3046264E+00   0.3125845E-04   0.1913519E-02   0.2036532E-02   0.4829846E+04   0.3125839E-04   0.5202899E+12
   0.4331253E+08   0.2590935E+05   0.3204761E+12   0.5363889E+01   0.1730957E+09   0.1059346E+09   0.3850024E+00   0.2058724E+13  -0.3742373E+17   0.1055469E+09   0.7238354E+06   0.1639335E+10   0.1634064E+01   0.8312937E-01  -0.5069159E+08  -0.6242149E+08   0.5808279E+00  -0.9564316E+00  -0.3018730E+00   0.8535691E-01  -0.2996455E+00   0.3316608E-04   0.2065467E-02   0.2209179E-02   0.4865603E+04   0.3316595E-04   0.5243342E+12
   0.4442311E+08   0.2829123E+05   0.3229838E+12   0.5808121E+01   0.1728631E+09   0.1057340E+09   0.3853624E+00   0.2062527E+13  -0.3406234E+17   0.1054225E+09   0.7268296E+06   0.1634768E+10   0.1634817E+01   0.8862583E-01  -0.5121370E+08  -0.6472317E+08   0.9335704E+00  -0.8440468E+00  -0.2967366E+00   0.9125578E-01  -0.2941067E+00   0.3526985E-04   0.2225293E-02   0.2392717E-02   0.4903586E+04   0.3526981E-04   0.5286471E+12
   0.4553369E+08   0.3085491E+05   0.3256552E+12   0.6278722E+01   0.1726216E+09   0.1055269E+09   0.3857486E+00   0.2066588E+13  -0.3096717E+17   0.1052861E+09   0.7300077E+06   0.1630358E+10   0.1635624E+01   0.9467856E-01  -0.5018337E+08  -0.6569233E+08   0.1464596E+01  -0.5777121E+00  -0.2910701E+00   0.9776932E-01  -0.2879793E+00   0.3757530E-04   0.2392815E-02   0.2587243E-02   0.4944017E+04   0.3757529E-04   0.5332502E+12
   0.4664427E+08   0.3360879E+05   0.3285051E+12   0.6775683E+01   0.1723734E+09   0.1053154E+09   0.3861544E+00   0.2070928E+13  -0.2811814E+17   0.1051335E+09   0.7333803E+06   0.1626114E+10   0.1636469E+01   0.1013059E+00  -0.4710771E+08  -0.6484221E+08   0.2230304E+01  -0.9953455E-01  -0.2848485E+00   0.1049217E+00  -0.2812328E+00   0.4008631E-04   0.2567771E-02   0.2792759E-02   0.4987122E+04   0.4008633E-04   0.5381634E+12
   0.4775484E+08   0.3656095E+05   0.3315488E+12   0.7298759E+01   0.1721225E+09   0.1051031E+09   0.3865707E+00   0.2075572E+13  -0.2550028E+17   0.1049664E+09   0.7369570E+06   0.1622049E+10   0.1637330E+01   0.1085266E+00  -0.4138816E+08  -0.6157368E+08   0.3298123E+01   0.6605986E+00  -0.2780442E+00   0.1127372E+00  -0.2738336E+00   0.4280626E-04   0.2749825E-02   0.3009178E-02   0.5033132E+04   0.4280673E-04   0.5434046E+12
   0.4886542E+08   0.3971905E+05   0.3348016E+12   0.7847460E+01   0.1718742E+09   0.1048950E+09   0.3869854E+00   0.2080543E+13  -0.2310320E+17   0.1047910E+09   0.7407453E+06   0.1618176E+10   0.1638177E+01   0.1163615E+00  -0.3228989E+08  -0.5514195E+08   0.4747071E+01   0.1785843E+01  -0.2706239E+00   0.1212421E+00  -0.2657433E+00   0.4574038E-04   0.2938560E-02   0.3236301E-02   0.5082282E+04   0.4574094E-04   0.5489897E+12
   0.4997600E+08   0.4309024E+05   0.3382799E+12   0.8421011E+01   0.1716354E+09   0.1046972E+09   0.3873835E+00   0.2085866E+13  -0.2092003E+17   0.1046162E+09   0.7447512E+06   0.1614504E+10   0.1638974E+01   0.1248756E+00  -0.1888661E+08  -0.4459671E+08   0.6669386E+01   0.3374461E+01  -0.2625079E+00   0.1305082E+00  -0.2568754E+00   0.4890947E-04   0.3133483E-02   0.3473803E-02   0.5134817E+04   0.4891033E-04   0.5549331E+12
   0.5108658E+08   0.4668107E+05   0.3420021E+12   0.9018306E+01   0.1714147E+09   0.1045177E+09   0.3877468E+00   0.2091571E+13  -0.1894676E+17   0.1044522E+09   0.7489808E+06   0.1611040E+10   0.1639679E+01   0.1341872E+00  -0.5846544E+04  -0.2872197E+08   0.9168317E+01   0.5538156E+01  -0.2535596E+00   0.1406629E+00  -0.2470839E+00   0.5235514E-04   0.3334003E-02   0.3721216E-02   0.5191022E+04   0.5235655E-04   0.5612496E+12
   0.5219716E+08   0.5049737E+05   0.3459909E+12   0.9637835E+01   0.1712231E+09   0.1043663E+09   0.3880523E+00   0.2097694E+13  -0.1718083E+17   0.1043106E+09   0.7534408E+06   0.1607786E+10   0.1640235E+01   0.1444955E+00   0.2585557E+08  -0.5942719E+07   0.1235235E+02   0.8396950E+01  -0.2435568E+00   0.1519198E+00  -0.2361325E+00   0.5614973E-04   0.3539405E-02   0.3977892E-02   0.5251239E+04   0.5615199E-04   0.5679556E+12
   0.5330773E+08   0.5454407E+05   0.3502760E+12   0.1027757E+02   0.1710754E+09   0.1042564E+09   0.3882701E+00   0.2104285E+13  -0.1562173E+17   0.1042065E+09   0.7581397E+06   0.1604746E+10   0.1640573E+01   0.1561365E+00   0.6067330E+08   0.2583205E+08   0.1631129E+02   0.1205661E+02  -0.2321335E+00   0.1646403E+00  -0.2236298E+00   0.6041697E-04   0.3748744E-02   0.4242923E-02   0.5315919E+04   0.6042000E-04   0.5750713E+12
   0.5441831E+08   0.5882483E+05   0.3548988E+12   0.1093480E+02   0.1709934E+09   0.1042080E+09   0.3883577E+00   0.2111414E+13  -0.1427590E+17   0.1041608E+09   0.7630893E+06   0.1601932E+10   0.1640592E+01   0.1696636E+00   0.1071595E+09   0.6950409E+08   0.2109235E+02   0.1658707E+02  -0.2186941E+00   0.1794253E+00  -0.2089324E+00   0.6535788E-04   0.3960719E-02   0.4515100E-02   0.5385691E+04   0.6536519E-04   0.5826225E+12
