 # Table of time averaged horizontal averages.
 # Code version: ANTARES v1.0. Statistics version: Statistics v2.9c
 # File: cosc13_tav_table.dat                            
 # Duration of time averages [sec]:   40011.7501581558
 # Number of snap shots in time:   2527
 # Sampling interval (time interval / (samples-1)) [sec]:   15.8399644331575
 # Vertical grid size, horizontal grid size(s):   350  170  170
 # Average vertical resolution, average horizontal resolution(s) [km]:   1.11057E+01  3.52957E+01  3.52957E+01
 # All quantities below are given in cgs-units
 # depth, <vel_x>,  <vel_y>,  <vel_z>, <T>,  <rho>,  <p_gr>, <p_turb>, <vx_rms>, <vy_rms>, <vz_rms>, <vx2>, <vy2>, <vz2>, <vx3>, <vy3>, <vz3>, <vx4>, <vy4>, <vz4>, <vx theta>, <vx2 theta>, <vx theta2>, <vx3 theta>, <vx2 theta2>, <vx theta3>, <theta2>, <theta3>, <theta4>, <dg_pri2>
   0.4664427E+08  -0.1036337E+05  -0.1780414E+05  -0.1326150E+05   0.4987122E+04   0.1019238E-06   0.3360879E+05   0.1685508E+04   0.1280364E+06   0.2411924E+06   0.2423752E+06   0.1639331E+11   0.5817377E+11   0.5874574E+11  -0.6408628E+14  -0.2119487E+15  -0.2899437E+15   0.7468385E+21   0.9698413E+22   0.9832941E+22  -0.7674160E+07   0.7839512E+12  -0.7222922E+09  -0.3461666E+18   0.9246174E+15  -0.1140769E+13   0.4102435E+05  -0.2345282E+07   0.7577575E+10   0.4277798E-15
   0.4775484E+08  -0.1020088E+05  -0.1766455E+05  -0.1329695E+05   0.5033132E+04   0.1098227E-06   0.3656095E+05   0.1954094E+04   0.1328832E+06   0.2435821E+06   0.2447452E+06   0.1765794E+11   0.5933225E+11   0.5990022E+11  -0.7990792E+14  -0.2119387E+15  -0.3021710E+15   0.8507095E+21   0.1010905E+23   0.1025273E+23  -0.6476085E+07   0.9210407E+12  -0.4120105E+09  -0.3217533E+18   0.9532103E+15  -0.9450625E+12   0.3988364E+05  -0.2501168E+07   0.7002428E+10   0.4769845E-15
   0.4886542E+08  -0.9997006E+04  -0.1753991E+05  -0.1332935E+05   0.5082282E+04   0.1181123E-06   0.3971905E+05   0.2263058E+04   0.1379813E+06   0.2457940E+06   0.2469318E+06   0.1903884E+11   0.6041471E+11   0.6097529E+11  -0.1095126E+15  -0.2111826E+15  -0.3134874E+15   0.9713030E+21   0.1050586E+23   0.1065798E+23  -0.5004257E+07   0.1067069E+13  -0.5444144E+07  -0.2829441E+18   0.9999224E+15  -0.7077158E+12   0.3944795E+05  -0.2524397E+07   0.6665903E+10   0.5300807E-15
   0.4997600E+08  -0.9750074E+04  -0.1743177E+05  -0.1336118E+05   0.5134817E+04   0.1267808E-06   0.4309024E+05   0.2616970E+04   0.1433181E+06   0.2478162E+06   0.2489208E+06   0.2054007E+11   0.6141287E+11   0.6196159E+11  -0.1563626E+15  -0.2098030E+15  -0.3248793E+15   0.1111089E+22   0.1088431E+23   0.1104400E+23  -0.3218047E+07   0.1220270E+13   0.5196380E+09  -0.2252488E+18   0.1073402E+16  -0.4083863E+12   0.3987950E+05  -0.2328713E+07   0.6640538E+10   0.5871196E-15
   0.5108658E+08  -0.9457474E+04  -0.1734207E+05  -0.1339625E+05   0.5191022E+04   0.1358110E-06   0.4668107E+05   0.3020556E+04   0.1488809E+06   0.2496328E+06   0.2506987E+06   0.2216552E+11   0.6231651E+11   0.6284985E+11  -0.2243492E+15  -0.2079013E+15  -0.3370810E+15   0.1272840E+22   0.1123959E+23   0.1140624E+23  -0.1064979E+07   0.1378978E+13   0.1194500E+10  -0.1426900E+18   0.1186727E+16  -0.1211352E+11   0.4140440E+05  -0.1780896E+07   0.7057453E+10   0.6480537E-15
   0.5219716E+08  -0.9114851E+04  -0.1727222E+05  -0.1343781E+05   0.5251239E+04   0.1451792E-06   0.5049737E+05   0.3478651E+04   0.1546580E+06   0.2512269E+06   0.2522519E+06   0.2391909E+11   0.6311495E+11   0.6363103E+11  -0.3178193E+15  -0.2058759E+15  -0.3503932E+15   0.1459713E+22   0.1156645E+23   0.1174016E+23   0.1524729E+07   0.1541794E+13   0.2066687E+10  -0.2711316E+17   0.1360398E+16   0.5438457E+12   0.4435277E+05  -0.6616476E+06   0.8171064E+10   0.7126575E-15
   0.5330773E+08  -0.8714642E+04  -0.1722246E+05  -0.1348681E+05   0.5315919E+04   0.1548531E-06   0.5454407E+05   0.3996143E+04   0.1606399E+06   0.2525836E+06   0.2535676E+06   0.2580518E+11   0.6379846E+11   0.6429651E+11  -0.4414568E+15  -0.2038130E+15  -0.3648730E+15   0.1675367E+22   0.1185950E+23   0.1204096E+23   0.4647579E+07   0.1708338E+13   0.3214103E+10   0.1330739E+18   0.1628169E+16   0.1379295E+13   0.4922887E+05   0.1420949E+07   0.1051389E+11   0.7804287E-15
   0.5441831E+08  -0.8242954E+04  -0.1719213E+05  -0.1354318E+05   0.5385691E+04   0.1647886E-06   0.5882484E+05   0.4577987E+04   0.1668235E+06   0.2536899E+06   0.2546337E+06   0.2783006E+11   0.6435856E+11   0.6483831E+11  -0.5999840E+15  -0.2018869E+15  -0.3802457E+15   0.1924282E+22   0.1211390E+23   0.1230366E+23   0.8444343E+07   0.1881840E+13   0.4778144E+10   0.3552092E+18   0.2050217E+16   0.2747096E+13   0.5685172E+05   0.5253062E+07   0.1535878E+11   0.8504385E-15
   0.5552889E+08  -0.7675020E+04  -0.1717901E+05  -0.1360572E+05   0.5461472E+04   0.1749249E-06   0.6334155E+05   0.5229357E+04   0.1732180E+06   0.2545336E+06   0.2554367E+06   0.3000449E+11   0.6478734E+11   0.6524788E+11  -0.7974626E+15  -0.2007766E+15  -0.3954121E+15   0.2212457E+22   0.1232519E+23   0.1252264E+23   0.1313353E+08   0.2074459E+13   0.7037332E+10   0.6677247E+18   0.2745597E+16   0.5241955E+13   0.6864056E+05   0.1257939E+08   0.2614977E+11   0.9212463E-15
   0.5663947E+08  -0.6963863E+04  -0.1717869E+05  -0.1367389E+05   0.5544643E+04   0.1851761E-06   0.6809300E+05   0.5956161E+04   0.1798609E+06   0.2551021E+06   0.2559611E+06   0.3234995E+11   0.6507706E+11   0.6551610E+11  -0.1035248E+16  -0.2011717E+15  -0.4095716E+15   0.2549394E+22   0.1248876E+23   0.1269186E+23   0.1907714E+08   0.2323158E+13   0.1058558E+11   0.1123236E+19   0.3977726E+16   0.1039298E+14   0.8721577E+05   0.2756980E+08   0.5282098E+11   0.9909281E-15
   0.5775004E+08  -0.6022274E+04  -0.1718752E+05  -0.1374816E+05   0.5637396E+04   0.1954169E-06   0.7307287E+05   0.6766092E+04   0.1868430E+06   0.2553807E+06   0.2561937E+06   0.3491031E+11   0.6521932E+11   0.6563522E+11  -0.1307736E+16  -0.2028696E+15  -0.4227665E+15   0.2952378E+22   0.1259951E+23   0.1280624E+23   0.2690895E+08   0.2723982E+13   0.1674618E+11   0.1827755E+19   0.6362455E+16   0.2227719E+14   0.1177291E+06   0.6067837E+08   0.1251859E+12   0.1057583E-14
   0.5886062E+08  -0.4699446E+04  -0.1720540E+05  -0.1382950E+05   0.5743060E+04   0.2054694E-06   0.7826664E+05   0.7670145E+04   0.1943394E+06   0.2553586E+06   0.2561256E+06   0.3776780E+11   0.6520801E+11   0.6560032E+11  -0.1597169E+16  -0.2061051E+15  -0.4354409E+15   0.3452576E+22   0.1265381E+23   0.1286185E+23   0.3770134E+08   0.3482248E+13   0.2825664E+11   0.2985474E+19   0.1123206E+17   0.5079923E+14   0.1699602E+06   0.1364352E+09   0.3249961E+12   0.1121611E-14
   0.5997120E+08  -0.2753895E+04  -0.1723547E+05  -0.1391876E+05   0.5866790E+04   0.2150784E-06   0.8364789E+05   0.8683905E+04   0.2026303E+06   0.2550313E+06   0.2557570E+06   0.4105905E+11   0.6504096E+11   0.6541166E+11  -0.1872027E+16  -0.2115086E+15  -0.4470472E+15   0.4099676E+22   0.1264986E+23   0.1285661E+23   0.5321679E+08   0.4947493E+13   0.5017826E+11   0.4944811E+19   0.2108846E+17   0.1165500E+15   0.2620254E+06   0.3062160E+09   0.8416296E+12   0.1188870E-14
   0.6108178E+08   0.1238621E+03  -0.1728053E+05  -0.1401624E+05   0.6015207E+04   0.2239319E-06   0.8917988E+05   0.9825591E+04   0.2120367E+06   0.2544035E+06   0.2550971E+06   0.4495955E+11   0.6472113E+11   0.6507453E+11  -0.2097933E+16  -0.2195281E+15  -0.4561254E+15   0.4958117E+22   0.1258769E+23   0.1279120E+23   0.7577740E+08   0.7511182E+13   0.8932871E+11   0.8168942E+19   0.3947188E+17   0.2511265E+15   0.4208492E+06   0.6497363E+09   0.1998076E+13   0.1275840E-14
   0.6219236E+08   0.4213083E+04  -0.1734425E+05  -0.1411995E+05   0.6195042E+04   0.2317084E-06   0.9482217E+05   0.1110850E+05   0.2227303E+06   0.2534935E+06   0.2541673E+06   0.4960877E+11   0.6425895E+11   0.6460102E+11  -0.2273813E+16  -0.2305221E+15  -0.4603734E+15   0.6082358E+22   0.1247028E+23   0.1267016E+23   0.1074566E+09   0.1119630E+14   0.1497226E+12   0.1303418E+20   0.6914773E+17   0.4796157E+15   0.6739698E+06   0.1230370E+10   0.4086153E+13   0.1407630E-14
   0.6330293E+08   0.9605015E+04  -0.1742832E+05  -0.1422655E+05   0.6410363E+04   0.2381773E-06   0.1005436E+06   0.1253027E+05   0.2345003E+06   0.2523377E+06   0.2530011E+06   0.5499040E+11   0.6367430E+11   0.6400957E+11  -0.2479916E+16  -0.2437929E+15  -0.4582058E+15   0.7472096E+22   0.1230539E+23   0.1250100E+23   0.1486647E+09   0.1512150E+14   0.2255923E+12   0.1950237E+20   0.1091823E+18   0.7905629E+15   0.1033368E+07   0.2016493E+10   0.7043179E+13   0.1607957E-14
   0.6441351E+08   0.1608917E+05  -0.1752987E+05  -0.1432956E+05   0.6659926E+04   0.2432873E-06   0.1063311E+06   0.1406606E+05   0.2467166E+06   0.2509781E+06   0.2516399E+06   0.6086909E+11   0.6299001E+11   0.6332265E+11  -0.2873179E+16  -0.2579939E+15  -0.4504056E+15   0.9058020E+22   0.1210283E+23   0.1229449E+23   0.1971830E+09   0.1747828E+14   0.2990993E+12   0.2702694E+20   0.1542313E+18   0.1127807E+16   0.1481845E+07   0.2843386E+10   0.1033089E+14   0.1884441E-14
   0.6552409E+08   0.2317247E+05  -0.1764700E+05  -0.1441963E+05   0.6936323E+04   0.2472042E-06   0.1121904E+06   0.1567174E+05   0.2585408E+06   0.2494573E+06   0.2501273E+06   0.6684336E+11   0.6222892E+11   0.6256368E+11  -0.3619310E+16  -0.2715243E+15  -0.4403461E+15   0.1073218E+23   0.1187310E+23   0.1206227E+23   0.2485127E+09   0.1627251E+14   0.3467619E+12   0.3483227E+20   0.1973755E+18   0.1418852E+16   0.1972579E+07   0.3464593E+10   0.1318698E+14   0.2221166E-14
   0.6663467E+08   0.3022835E+05  -0.1777803E+05  -0.1449047E+05   0.7228035E+04   0.2502554E-06   0.1181413E+06   0.1729510E+05   0.2692245E+06   0.2478178E+06   0.2485036E+06   0.7248180E+11   0.6141367E+11   0.6175403E+11  -0.4812119E+16  -0.2836337E+15  -0.4310188E+15   0.1239294E+23   0.1162747E+23   0.1181504E+23   0.2974387E+09   0.1030569E+14   0.3507809E+12   0.4231177E+20   0.2340792E+18   0.1617714E+16   0.2445076E+07   0.3671255E+10   0.1507166E+14   0.2583439E-14
   0.6774524E+08   0.3667568E+05  -0.1792350E+05  -0.1453715E+05   0.7522547E+04   0.2528399E-06   0.1242094E+06   0.1888806E+05   0.2783045E+06   0.2461018E+06   0.2468062E+06   0.7745338E+11   0.6056611E+11   0.6091329E+11  -0.6435151E+16  -0.2938723E+15  -0.4236155E+15   0.1397524E+23   0.1137592E+23   0.1156151E+23   0.3397244E+09  -0.3013430E+12   0.3068769E+12   0.4921763E+20   0.2637723E+18   0.1724530E+16   0.2847324E+07   0.3392134E+10   0.1592674E+14   0.2932822E-14
   0.6885582E+08   0.4210124E+05  -0.1807956E+05  -0.1455307E+05   0.7809186E+04   0.2553314E-06   0.1304204E+06   0.2041454E+05   0.2856314E+06   0.2443471E+06   0.2450691E+06   0.8158530E+11   0.5970551E+11   0.6005885E+11  -0.8382247E+16  -0.3003370E+15  -0.4177903E+15   0.1545325E+23   0.1112466E+23   0.1130777E+23   0.3729608E+09  -0.1434053E+14   0.2236165E+12   0.5556535E+20   0.2884062E+18   0.1770528E+16   0.3147749E+07   0.2701282E+10   0.1605741E+14   0.3237669E-14
   0.6996640E+08   0.4629642E+05  -0.1824006E+05  -0.1453573E+05   0.8080305E+04   0.2580384E-06   0.1367975E+06   0.2185247E+05   0.2912910E+06   0.2425877E+06   0.2433269E+06   0.8485044E+11   0.5884881E+11   0.5920799E+11  -0.1050979E+17  -0.3017203E+15  -0.4144222E+15   0.1682372E+23   0.1087822E+23   0.1105934E+23   0.3965793E+09  -0.3010303E+14   0.1167239E+12   0.6144506E+20   0.3102140E+18   0.1791496E+16   0.3337878E+07   0.1759771E+10   0.1585050E+14   0.3481928E-14
   0.7107698E+08   0.4922607E+05  -0.1839968E+05  -0.1448527E+05   0.8331810E+04   0.2611681E-06   0.1433609E+06   0.2319160E+05   0.2954961E+06   0.2408526E+06   0.2416097E+06   0.8731797E+11   0.5800998E+11   0.5837527E+11  -0.1268194E+17  -0.2983629E+15  -0.4132337E+15   0.1809167E+23   0.1064101E+23   0.1082073E+23   0.4112947E+09  -0.4598244E+14   0.2274811E+10   0.6690420E+20   0.3304048E+18   0.1810375E+16   0.3425613E+07   0.7380667E+09   0.1556963E+14   0.3661215E-14
   0.7218756E+08   0.5097753E+05  -0.1855263E+05  -0.1440116E+05   0.8562779E+04   0.2648250E-06   0.1501273E+06   0.2443001E+05   0.2984962E+06   0.2391637E+06   0.2399376E+06   0.8910001E+11   0.5719928E+11   0.5757008E+11  -0.1479664E+17  -0.2918190E+15  -0.4121057E+15   0.1926196E+23   0.1041686E+23   0.1059420E+23   0.4184460E+09  -0.6082550E+14  -0.1076138E+12   0.7192412E+20   0.3490582E+18   0.1834537E+16   0.3427538E+07  -0.2353488E+09   0.1531419E+14   0.3777986E-14
   0.7329813E+08   0.5171003E+05  -0.1869428E+05  -0.1428441E+05   0.8774440E+04   0.2690354E-06   0.1571099E+06   0.2557122E+05   0.3005307E+06   0.2375366E+06   0.2383225E+06   0.9031872E+11   0.5642363E+11   0.5679762E+11  -0.1678884E+17  -0.2843098E+15  -0.4095978E+15   0.2033853E+23   0.1020848E+23   0.1038077E+23   0.4195517E+09  -0.7397768E+14  -0.2056696E+12   0.7645248E+20   0.3656614E+18   0.1861699E+16   0.3363520E+07  -0.1084295E+10   0.1508129E+14   0.3839221E-14
   0.7440871E+08   0.5160544E+05  -0.1882113E+05  -0.1413802E+05   0.8968884E+04   0.2737865E-06   0.1643195E+06   0.2662140E+05   0.3018056E+06   0.2359807E+06   0.2367691E+06   0.9108663E+11   0.5568688E+11   0.5605962E+11  -0.1862224E+17  -0.2766500E+15  -0.4061370E+15   0.2132427E+23   0.1001711E+23   0.1018016E+23   0.4160274E+09  -0.8515609E+14  -0.2884245E+12   0.8043329E+20   0.3795994E+18   0.1886256E+16   0.3252468E+07  -0.1773995E+10   0.1483264E+14   0.3854378E-14
   0.7551929E+08   0.5083904E+05  -0.1892926E+05  -0.1396442E+05   0.9148300E+04   0.2790509E-06   0.1717651E+06   0.2758777E+05   0.3024849E+06   0.2344985E+06   0.2352759E+06   0.9149709E+11   0.5498953E+11   0.5535475E+11  -0.2028064E+17  -0.2670618E+15  -0.4017145E+15   0.2222059E+23   0.9843054E+22   0.9992027E+22   0.4090479E+09  -0.9431466E+14  -0.3549610E+12   0.8382090E+20   0.3903753E+18   0.1902467E+16   0.3109790E+07  -0.2298460E+10   0.1452501E+14   0.3832577E-14
   0.7662987E+08   0.4956646E+05  -0.1901659E+05  -0.1376624E+05   0.9314663E+04   0.2847983E-06   0.1794545E+06   0.2847757E+05   0.3026935E+06   0.2330857E+06   0.2338357E+06   0.9162338E+11   0.5432895E+11   0.5467912E+11  -0.2176032E+17  -0.2543033E+15  -0.3960153E+15   0.2302787E+23   0.9684973E+22   0.9816074E+22   0.3995403E+09  -0.1015448E+15  -0.4058977E+12   0.8658650E+20   0.3976899E+18   0.1906008E+16   0.2947271E+07  -0.2668513E+10   0.1412675E+14   0.3781750E-14
   0.7774044E+08   0.4792153E+05  -0.1908181E+05  -0.1354670E+05   0.9469642E+04   0.2910025E-06   0.1873951E+06   0.2929773E+05   0.3025245E+06   0.2317303E+06   0.2324312E+06   0.9152106E+11   0.5369894E+11   0.5402425E+11  -0.2306510E+17  -0.2385957E+15  -0.3901179E+15   0.2374607E+23   0.9539512E+22   0.9649098E+22   0.3882271E+09  -0.1070087E+15  -0.4426514E+12   0.8871977E+20   0.4014474E+18   0.1894392E+16   0.2773827E+07  -0.2903260E+10   0.1362363E+14   0.3709131E-14
   0.7885102E+08   0.4601638E+05  -0.1912319E+05  -0.1330990E+05   0.9614618E+04   0.2976421E-06   0.1955940E+06   0.3005472E+05   0.3020460E+06   0.2304181E+06   0.2310432E+06   0.9123179E+11   0.5309250E+11   0.5338098E+11  -0.2420285E+17  -0.2214985E+15  -0.3857967E+15   0.2437503E+23   0.9402231E+22   0.9486741E+22   0.3756696E+09  -0.1108973E+15  -0.4669715E+12   0.9022788E+20   0.4017305E+18   0.1866842E+16   0.2596135E+07  -0.3024719E+10   0.1301728E+14   0.3621076E-14
   0.7996160E+08   0.4394291E+05  -0.1914052E+05  -0.1306032E+05   0.9750711E+04   0.3047019E-06   0.2040581E+06   0.3075454E+05   0.3013081E+06   0.2291324E+06   0.2296604E+06   0.9078658E+11   0.5250166E+11   0.5274389E+11  -0.2518373E+17  -0.2052868E+15  -0.3830988E+15   0.2491508E+23   0.9268624E+22   0.9325998E+22   0.3623080E+09  -0.1134058E+15  -0.4806733E+12   0.9113420E+20   0.3987628E+18   0.1823964E+16   0.2419259E+07  -0.3055021E+10   0.1232224E+14   0.3523064E-14
   0.8107218E+08   0.4177529E+05  -0.1913459E+05  -0.1280107E+05   0.9878897E+04   0.3121691E-06   0.2127949E+06   0.3140242E+05   0.3003465E+06   0.2278615E+06   0.2282794E+06   0.9020802E+11   0.5192085E+11   0.5211148E+11  -0.2601859E+17  -0.1919611E+15  -0.3810259E+15   0.2536704E+23   0.9136673E+22   0.9166168E+22   0.3484890E+09  -0.1147253E+15  -0.4855374E+12   0.9147500E+20   0.3928720E+18   0.1767379E+16   0.2246826E+07  -0.3014773E+10   0.1155966E+14   0.3419383E-14
   0.8218276E+08   0.3957210E+05  -0.1910713E+05  -0.1253305E+05   0.1000002E+05   0.3200344E-06   0.2218120E+06   0.3200305E+05   0.2991881E+06   0.2265973E+06   0.2268959E+06   0.8951351E+11   0.5134634E+11   0.5148177E+11  -0.2671857E+17  -0.1822734E+15  -0.3780956E+15   0.2573296E+23   0.9005360E+22   0.9007518E+22   0.3344885E+09  -0.1150353E+15  -0.4832205E+12   0.9129782E+20   0.3844558E+18   0.1699344E+16   0.2081609E+07  -0.2922742E+10   0.1075529E+14   0.3313762E-14
   0.8329333E+08   0.3737909E+05  -0.1905974E+05  -0.1225655E+05   0.1011480E+05   0.3282901E-06   0.2311172E+06   0.3256052E+05   0.2978529E+06   0.2253341E+06   0.2255015E+06   0.8871634E+11   0.5077547E+11   0.5085092E+11  -0.2729423E+17  -0.1757764E+15  -0.3731238E+15   0.2601551E+23   0.8874691E+22   0.8849531E+22   0.3205233E+09  -0.1144990E+15  -0.4752160E+12   0.9065583E+20   0.3739338E+18   0.1622381E+16   0.1925477E+07  -0.2794753E+10   0.9933386E+13   0.3209275E-14
   0.8440391E+08   0.3523110E+05  -0.1899440E+05  -0.1197251E+05   0.1022388E+05   0.3369295E-06   0.2407189E+06   0.3307848E+05   0.2963572E+06   0.2240648E+06   0.2240848E+06   0.8782761E+11   0.5020504E+11   0.5021398E+11  -0.2775542E+17  -0.1715733E+15  -0.3650964E+15   0.2621802E+23   0.8744360E+22   0.8689688E+22   0.3067572E+09  -0.1132615E+15  -0.4628429E+12   0.8960466E+20   0.3617195E+18   0.1539023E+16   0.1779388E+07  -0.2643568E+10   0.9114619E+13   0.3108181E-14
   0.8551449E+08   0.3315329E+05  -0.1891372E+05  -0.1168314E+05   0.1032777E+05   0.3459472E-06   0.2506252E+06   0.3356019E+05   0.2947140E+06   0.2227786E+06   0.2226400E+06   0.8685637E+11   0.4963031E+11   0.4956855E+11  -0.2811093E+17  -0.1696286E+15  -0.3545887E+15   0.2634359E+23   0.8612840E+22   0.8526680E+22   0.2933064E+09  -0.1114494E+15  -0.4472405E+12   0.8819722E+20   0.3481957E+18   0.1451587E+16   0.1643589E+07  -0.2479184E+10   0.8315472E+13   0.3012025E-14
   0.8662507E+08   0.3116265E+05  -0.1882086E+05  -0.1138975E+05   0.1042694E+05   0.3553388E-06   0.2608448E+06   0.3400867E+05   0.2929344E+06   0.2214631E+06   0.2211646E+06   0.8581056E+11   0.4904591E+11   0.4891379E+11  -0.2836884E+17  -0.1698236E+15  -0.3432700E+15   0.2639552E+23   0.8476653E+22   0.8360496E+22   0.2802473E+09  -0.1091748E+15  -0.4293707E+12   0.8648400E+20   0.3337095E+18   0.1362118E+16   0.1517907E+07  -0.2309297E+10   0.7548856E+13   0.2921621E-14
   0.8773564E+08   0.2926993E+05  -0.1872048E+05  -0.1109293E+05   0.1052179E+05   0.3650995E-06   0.2713860E+06   0.3442673E+05   0.2910288E+06   0.2201098E+06   0.2196581E+06   0.8469776E+11   0.4844830E+11   0.4824968E+11  -0.2853693E+17  -0.1718530E+15  -0.3322076E+15   0.2637776E+23   0.8332853E+22   0.8191490E+22   0.2676284E+09  -0.1065374E+15  -0.4100304E+12   0.8451349E+20   0.3185733E+18   0.1272389E+16   0.1401963E+07  -0.2139617E+10   0.6824266E+13   0.2837236E-14
   0.8884622E+08   0.2748080E+05  -0.1861672E+05  -0.1079311E+05   0.1061271E+05   0.3752251E-06   0.2822574E+06   0.3481706E+05   0.2890091E+06   0.2187162E+06   0.2181210E+06   0.8352625E+11   0.4783676E+11   0.4757679E+11  -0.2862332E+17  -0.1754297E+15  -0.3207837E+15   0.2629575E+23   0.8180322E+22   0.8019706E+22   0.2554833E+09  -0.1036259E+15  -0.3898706E+12   0.8233488E+20   0.3030740E+18   0.1183938E+16   0.1295310E+07  -0.1974285E+10   0.6148316E+13   0.2758972E-14
   0.8995680E+08   0.2579805E+05  -0.1851201E+05  -0.1048996E+05   0.1070010E+05   0.3857112E-06   0.2934675E+06   0.3518231E+05   0.2868872E+06   0.2172840E+06   0.2165572E+06   0.8230427E+11   0.4721233E+11   0.4689701E+11  -0.2863546E+17  -0.1789966E+15  -0.3079686E+15   0.2615467E+23   0.8019047E+22   0.7845031E+22   0.2438360E+09  -0.1005171E+15  -0.3694081E+12   0.7999415E+20   0.2874660E+18   0.1098012E+16   0.1197473E+07  -0.1816139E+10   0.5524830E+13   0.2686770E-14
   0.9106738E+08   0.2422209E+05  -0.1840816E+05  -0.1018369E+05   0.1078432E+05   0.3965536E-06   0.3050246E+06   0.3552490E+05   0.2846748E+06   0.2158156E+06   0.2149698E+06   0.8103973E+11   0.4657637E+11   0.4621200E+11  -0.2857989E+17  -0.1805882E+15  -0.2932508E+15   0.2595932E+23   0.7850311E+22   0.7667396E+22   0.2327057E+09  -0.9727667E+14  -0.3490538E+12   0.7753272E+20   0.2719687E+18   0.1015602E+16   0.1107994E+07  -0.1667104E+10   0.4955565E+13   0.2620553E-14
   0.9217796E+08   0.2275136E+05  -0.1830801E+05  -0.9875397E+04   0.1086573E+05   0.4077479E-06   0.3169375E+06   0.3584716E+05   0.2823841E+06   0.2143115E+06   0.2133583E+06   0.7974076E+11   0.4592941E+11   0.4552176E+11  -0.2846322E+17  -0.1792595E+15  -0.2765270E+15   0.2571516E+23   0.7676100E+22   0.7487483E+22   0.2221075E+09  -0.9396108E+14  -0.3291183E+12   0.7498952E+20   0.2567646E+18   0.9374037E+15   0.1026354E+07  -0.1528129E+10   0.4439734E+13   0.2560297E-14
   0.9328853E+08   0.2138256E+05  -0.1821305E+05  -0.9565640E+04   0.1094467E+05   0.4192899E-06   0.3292145E+06   0.3615135E+05   0.2800279E+06   0.2127718E+06   0.2117192E+06   0.7841564E+11   0.4527182E+11   0.4482504E+11  -0.2829226E+17  -0.1746681E+15  -0.2576324E+15   0.2542825E+23   0.7497718E+22   0.7305444E+22   0.2120497E+09  -0.9061851E+14  -0.3098277E+12   0.7240103E+20   0.2420043E+18   0.8638875E+15   0.9519789E+06  -0.1399611E+10   0.3975412E+13   0.2505729E-14
   0.9439911E+08   0.2011141E+05  -0.1812307E+05  -0.9254465E+04   0.1102141E+05   0.4311767E-06   0.3418641E+06   0.3643944E+05   0.2776176E+06   0.2111968E+06   0.2100511E+06   0.7707154E+11   0.4460408E+11   0.4412147E+11  -0.2807281E+17  -0.1665016E+15  -0.2368280E+15   0.2510349E+23   0.7315833E+22   0.7121308E+22   0.2025279E+09  -0.8728345E+14  -0.2913229E+12   0.6979488E+20   0.2277864E+18   0.7952450E+15   0.8842753E+06  -0.1281588E+10   0.3559624E+13   0.2456655E-14
   0.9550969E+08   0.1893222E+05  -0.1803715E+05  -0.8943024E+04   0.1109613E+05   0.4434074E-06   0.3548950E+06   0.3671329E+05   0.2751632E+06   0.2095848E+06   0.2083534E+06   0.7571479E+11   0.4392580E+11   0.4341114E+11  -0.2781005E+17  -0.1560827E+15  -0.2148779E+15   0.2474513E+23   0.7130710E+22   0.6934791E+22   0.1935220E+09  -0.8398063E+14  -0.2736815E+12   0.6719196E+20   0.2141674E+18   0.7314381E+15   0.8225408E+06  -0.1173525E+10   0.3187804E+13   0.2412664E-14
   0.9662027E+08   0.1783819E+05  -0.1795377E+05  -0.8634051E+04   0.1116893E+05   0.4559835E-06   0.3683157E+06   0.3697466E+05   0.2726739E+06   0.2079366E+06   0.2066258E+06   0.7435104E+11   0.4323763E+11   0.4269423E+11  -0.2750901E+17  -0.1454551E+15  -0.1925884E+15   0.2435743E+23   0.6942650E+22   0.6745429E+22   0.1849984E+09  -0.8072768E+14  -0.2569369E+12   0.6460755E+20   0.2011728E+18   0.6722958E+15   0.7660875E+06  -0.1074771E+10   0.2855638E+13   0.2373272E-14
   0.9773084E+08   0.1682209E+05  -0.1787297E+05  -0.8332039E+04   0.1123989E+05   0.4689076E-06   0.3821351E+06   0.3722535E+05   0.2701583E+06   0.2062561E+06   0.2048719E+06   0.7298551E+11   0.4254158E+11   0.4197249E+11  -0.2717461E+17  -0.1362865E+15  -0.1711748E+15   0.2394455E+23   0.6752874E+22   0.6554018E+22   0.1769225E+09  -0.7753968E+14  -0.2411013E+12   0.6205452E+20   0.1888141E+18   0.6176017E+15   0.7143473E+06  -0.9846858E+09   0.2559205E+13   0.2337997E-14
   0.9884142E+08   0.1587738E+05  -0.1779610E+05  -0.8041076E+04   0.1130912E+05   0.4821828E-06   0.3963623E+06   0.3746690E+05   0.2676240E+06   0.2045486E+06   0.2030949E+06   0.7162261E+11   0.4184013E+11   0.4124756E+11  -0.2681131E+17  -0.1297476E+15  -0.1513797E+15   0.2351012E+23   0.6563183E+22   0.6361875E+22   0.1692650E+09  -0.7442827E+14  -0.2261689E+12   0.5954356E+20   0.1770934E+18   0.5671383E+15   0.6668664E+06  -0.9026499E+09   0.2295051E+13   0.2306345E-14
